63,28,56,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,25,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,0,30,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,188,29,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,114,37,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,61,40,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,114,42,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,123,52,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,61,28,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,64,35,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,39,36,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,49,36,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,48,25,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,41,55,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,44,57,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,48,60,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,70,68,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,236,70,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,300,106,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,112,43,106,61,102,0,59,37,49,22,35,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,114,57,110,28,96,0,70,72,76,0,33,63,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,120,33,101,25,117,0,58,61,51,0,35,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,142,35,89,26,105,0,61,77,54,75,42,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,135,26,92,16,64,0,39,47,50,88,28,29,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,130,33,90,19,75,0,41,73,79,97,32,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,116,23,77,31,68,0,34,132,84,102,33,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,101,27,94,16,50,0,47,79,217,117,24,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,117,18,77,22,72,0,37,38,225,120,29,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,112,25,82,15,99,0,40,25,243,115,33,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,103,24,72,18,63,0,32,35,213,104,35,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,106,17,70,28,70,0,94,85,246,116,38,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,466,14,73,13,80,0,65,89,275,117,40,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,117,22,70,19,125,0,85,82,300,163,40,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,127,21,74,12,103,0,115,57,305,146,44,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,112,14,121,14,122,79,55,48,369,182,47,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,44,40,89,17,130,100,110,29,294,197,30,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,99,45,118,17,168,138,122,13,345,202,33,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,110,58,90,31,176,158,173,35,378,135,50,16,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,116,37,72,64,186,190,170,57,367,159,44,19,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,108,58,134,40,307,161,266,36,458,259,57,26,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,115,63,167,30,348,218,203,67,447,245,59,33,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,197,54,103,38,418,251,200,91,406,244,83,34,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,124,46,142,54,337,264,204,98,443,245,100,35,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,93,57,133,27,474,224,182,257,372,216,79,57,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,72,55,154,35,410,248,244,188,368,246,83,125,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,100,73,207,57,370,236,247,243,313,298,83,78,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,175,100,199,52,339,252,230,156,301,289,86,168,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,165,92,229,66,295,170,163,250,242,202,327,167,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,149,73,179,71,285,131,141,158,227,192,205,149,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,243,88,162,74,277,115,130,187,274,173,234,136,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,210,82,159,75,248,116,172,175,199,151,236,113,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,170,89,171,45,280,142,142,184,187,177,237,139,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,109,78,165,71,125,131,141,173,151,173,270,156,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,96,55,131,65,169,130,133,140,153,168,234,158,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,137,51,79,95,159,172,120,123,139,122,225,147,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,113,49,78,62,171,169,113,135,143,189,229,148,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,137,57,144,87,177,149,108,136,141,195,213,167,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,113,80,123,91,213,130,104,143,154,175,167,136,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,95,70,41,97,167,129,97,146,138,144,169,136,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,92,54,47,102,203,136,103,140,131,142,146,137,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,94,38,128,107,176,117,99,127,142,107,140,170,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,77,44,112,126,153,158,90,83,110,111,124,132,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,92,45,134,113,160,191,88,111,124,102,135,117,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,114,51,69,131,147,170,81,112,124,100,117,115,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,59,56,67,97,148,193,129,84,178,99,79,70,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,50,67,84,96,124,234,34,84,154,109,77,90,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,46,41,72,83,121,209,59,83,158,130,76,127,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,45,41,88,93,121,185,46,91,153,122,66,133,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,42,36,65,89,94,161,45,87,150,144,66,126,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,43,49,85,110,75,150,38,88,149,157,67,134,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,50,38,83,107,59,186,41,74,108,129,77,121,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,71,34,99,104,80,163,54,89,166,130,77,152,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,55,16,77,104,77,129,53,87,123,118,111,114,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,45,9,72,115,93,107,59,74,132,155,77,112,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,46,67,60,66,103,114,55,74,124,154,68,108,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,58,26,64,66,13,114,63,44,118,114,50,90,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,66,48,71,66,127,120,66,41,137,127,71,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,69,38,75,62,66,102,58,48,119,129,67,99,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,66,22,77,56,128,130,56,53,98,121,65,117,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,66,54,67,61,122,98,53,61,119,148,52,63,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,64,59,73,64,109,87,42,55,114,135,47,65,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,76,77,80,60,113,91,44,60,109,145,61,83,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,135,23,65,60,122,93,46,69,110,89,47,62,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,87,55,79,53,110,102,46,58,164,98,69,83,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,93,30,70,60,112,74,61,58,85,99,52,67,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,104,22,49,61,98,81,64,49,67,105,42,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,88,15,57,55,84,65,61,62,85,98,48,52,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,103,26,53,56,99,68,48,95,88,51,50,73,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,97,24,74,64,101,69,51,73,103,110,51,64,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,109,82,75,59,104,66,47,58,96,55,52,65,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,79,30,63,43,75,105,52,62,97,94,52,57,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,103,30,67,42,75,104,52,61,96,93,52,51,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,76,29,49,47,65,105,56,58,105,96,49,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,76,33,49,51,92,94,53,41,87,94,43,41,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,82,29,55,48,86,93,54,50,108,117,42,37,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,51,33,49,50,88,104,56,50,108,118,42,37,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,60,35,52,32,79,108,39,43,83,61,53,52,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,44,35,54,28,88,95,44,44,107,70,48,46,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,49,39,55,26,96,83,45,23,63,35,20,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,50,63,19,20,82,72,16,30,99,56,27,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,47,92,8,48,78,53,4,53,74,104,38,32,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,34,67,53,66,74,35,24,36,126,96,50,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,36,66,64,88,55,51,45,23,172,96,39,73,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,19,36,59,61,108,50,62,22,124,93,38,39,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,13,36,59,60,122,10,14,22,123,92,9,39,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,13,36,59,61,122,10,14,22,123,92,9,39,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,14,37,61,63,127,10,15,23,128,96,9,40,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,14,37,61,63,126,10,14,23,127,95,9,40,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,135,37,56,22,41,31,2,67,57,21,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,24,123,12,98,26,41,41,18,65,69,14,33,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,19,104,27,100,22,43,26,13,59,64,11,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,58,143,29,76,27,51,35,14,67,58,22,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,55,137,28,72,18,49,34,18,65,55,22,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,74,71,23,59,15,11,38,13,53,53,6,28,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,34,60,28,57,23,15,42,28,83,7,24,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,31,53,13,54,22,10,43,22,73,70,19,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,10,61,31,1,30,33,63,22,96,74,28,31,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,24,55,32,24,32,38,43,0,100,52,21,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,25,72,31,44,33,61,46,0,57,41,20,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,19,63,38,45,31,59,44,0,60,49,38,33,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,66,36,38,18,79,41,0,126,81,49,85,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,14,66,37,39,32,44,37,0,152,82,49,69,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,87,19,31,23,134,14,0,190,126,84,61,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,57,15,38,7,96,95,0,216,181,67,42,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,65,1,25,14,99,76,0,141,132,63,52,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,12,85,35,27,20,79,49,0,113,67,53,36,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,12,75,54,37,4,34,78,0,119,79,61,40,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,128,43,48,15,50,79,0,118,63,53,34,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,146,56,44,18,98,74,0,114,15,53,55,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,106,10,17,14,93,79,0,135,59,44,30,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,22,56,10,17,14,94,59,0,126,74,53,35,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,24,54,10,17,13,91,58,0,119,58,42,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,35,51,27,42,59,96,82,0,119,64,60,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,42,31,22,43,68,58,75,0,122,59,37,27,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,36,62,19,49,65,1,4,0,116,58,38,28,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,42,63,19,38,87,5,3,0,115,64,69,27,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,33,60,46,46,52,37,27,0,111,40,61,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,71,40,48,46,63,7,14,0,110,40,60,21,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,39,41,69,43,72,83,75,0,73,22,57,19,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,44,53,62,33,89,86,77,0,93,23,60,24,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,45,73,45,38,70,112,82,0,69,19,41,15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,32,48,3,30,68,104,69,0,54,26,16,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,44,40,8,30,77,92,69,0,66,57,56,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,25,39,24,1,57,79,66,0,78,43,22,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,30,40,51,66,76,82,70,0,66,38,27,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,24,29,81,8,86,7,69,0,85,53,36,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,24,38,79,0,36,80,66,0,103,34,25,23,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,32,43,75,21,37,73,69,0,94,40,24,34,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,37,53,92,27,51,71,64,0,109,29,22,33,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,37,51,79,28,74,77,74,0,136,29,16,34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,33,53,82,37,51,85,61,0,126,30,17,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,25,39,69,36,43,77,60,0,87,26,16,53,42,7,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30,62,80,64,53,68,59,0,184,88,16,48,47,7,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,46,56,22,59,54,70,63,0,161,93,22,30,42,8,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,48,60,63,58,80,73,73,0,168,70,18,58,42,8,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,41,36,64,42,83,77,71,0,149,48,24,31,33,16,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,47,26,66,26,66,70,64,0,158,44,32,38,42,17,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,49,65,52,26,75,72,72,0,97,49,40,36,39,15,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,40,58,24,26,87,1,64,0,68,14,11,32,61,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,28,71,39,25,75,73,59,0,163,98,29,48,52,15,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,30,17,41,26,75,73,66,0,179,106,34,33,63,12,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,36,40,8,17,72,73,56,0,126,107,47,22,58,16,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,20,39,8,17,70,74,51,0,122,107,19,22,57,11,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,10,34,10,31,88,57,33,0,136,51,20,45,61,1,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,24,38,39,27,86,75,56,0,127,66,25,33,54,17,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,23,41,40,20,101,68,57,0,141,106,38,14,24,8,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,36,38,35,21,78,63,53,0,117,107,37,23,37,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,38,71,47,26,72,77,17,0,49,74,34,15,16,7,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,83,57,33,32,70,62,0,47,71,38,9,23,31,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,28,78,60,30,35,66,50,0,117,73,39,17,5,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,16,82,58,30,71,71,48,0,173,88,31,40,3,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,44,93,76,40,34,70,51,0,171,83,44,29,6,34,86,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,29,104,77,14,65,68,48,0,172,78,43,23,7,3,71,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,48,60,77,36,57,44,33,0,124,38,30,25,32,4,67,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,54,101,76,27,45,29,84,0,98,35,24,28,14,31,57,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,28,62,63,30,52,40,61,0,68,49,28,23,3,30,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,49,91,81,22,82,56,56,24,97,41,32,15,6,33,65,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,45,96,62,23,6,88,59,10,85,27,38,2,3,21,67,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
